"","lat","long"
"4211",43.766164,13.072763
"4212",43.717362,12.978961
"4213",43.896961,12.343644
"4214",43.603859,12.945762
"4215",43.861859,12.206442
"4216",43.826963,12.800755
"4217",43.665456,12.415749
"4218",43.686661,12.871059
"4219",43.78156,12.498749
"4220",43.892362,12.510548
"4221",43.491055,12.77266
"4222",43.746662,12.874858
"4223",43.905661,12.284843
"4224",43.844662,12.591951
"4225",43.897865,12.754853
"4226",43.669657,12.520052
"4227",43.72976,12.635553
"4228",43.543562,13.389473
"4229",43.598164,13.510075
"4230",43.500157,12.941264
"4231",43.580359,13.027364
"4232",43.582161,13.168668
"4233",43.531263,13.551577
"4234",43.578162,13.350972
"4235",43.486758,13.144668
"4236",43.680662,13.104665
"4237",43.463161,13.545178
"4238",43.60816,12.977963
"4239",43.493058,13.081867
"4240",43.312953,12.987568
"4241",43.602662,13.324571
"4242",43.649861,13.048164
"4243",43.445857,13.115468
"4244",43.340653,12.907265
"4245",43.623263,13.403072
"4246",43.4354234180663,13.3514142036438
"4247",43.429655,12.934965
"4248",43.52876,13.24017
"4249",42.429241,13.980903
"4250",43.477658,13.121768
"4251",43.472357,13.036766
"4252",43.562561,13.25007
"4253",43.527958,13.062866
"4254",43.638863,13.30747
"4255",43.696863,13.090564
"4256",43.480558,13.137968
"4257",43.600562,13.26817
"4258",43.601261,13.213468
"4259",43.510263,13.620479
"4260",43.526862,13.440675
"4261",43.482761,13.487476
"4262",43.613861,13.158167
"4263",43.60436,13.059865
"4264",43.511158,13.073667
"4265",43.525561,13.392073
"4266",43.669062,13.105865
"4267",43.483258,13.068867
"4268",44.056452,10.791907
"4269",43.454558,13.17277
"4270",43.49406,13.311672
"4271",43.432655,12.857263
"4272",43.709264,13.216667
"4273",43.541959,13.035665
"4274",43.445356,13.019266
"4275",43.521863,13.613779
"4276",43.433257,13.18487
"4277",43.0166667,13.1833333
"4278",43.389956,13.13147
"4279",43.362757,13.347675
"4280",43.162552,13.245376
"4281",42.993848,13.228278
"4282",43.140451,13.224476
"4283",43.13985,13.069172
"4284",NA,NA
"4285",43.208151,13.053671
"4286",NA,NA
"4287",43.10825,13.257577
"4288",43.373256,13.202472
"4289",43.306959,13.720584
"4290",43.164853,13.359078
"4291",43.251056,13.50878
"4292",43.252551,12.950568
"4293",43.0333333,13.15
"4294",43.036247,13.086974
"4295",43.1833333,12.8833333
"4296",43.237252,13.067671
"4297",43.231649,12.780964
"4298",43.166853,13.417779
"4299",43.298156,13.441078
"4300",43.254052,13.010569
"4301",43.182754,13.47308
"4302",43.367358,13.438777
"4303",42.9833333,13
"4304",43.318458,13.636782
"4305",43.411159,13.438376
"4306",43.342958,13.57008
"4307",43.235756,13.595282
"4308",43.03195,13.438682
"4309",43.316458,13.588481
"4310",43.081248,13.043672
"4311",43.056251,13.425981
"4312",43.221355,13.46448
"4313",43.063948,13.082974
"4314",43.042147,13.045873
"4315",43.17905,12.98567
"4316",43.375155,13.079069
"4317",43.265955,13.347876
"4318",43.436461,13.661281
"4319",43.368359,13.622281
"4320",43.40386,13.559779
"4321",43.142752,13.367579
"4322",43.142752,13.367579
"4323",43.228153,13.180173
"4324",43.098551,13.39668
"4325",43.034749,13.298179
"4326",43.146549,12.948469
"4327",43.176051,13.189474
"4328",43.071847,12.952171
"4329",43.212553,13.290076
"4330",43.310556,13.311475
"4331",43.191353,13.372978
"4332",42.943746,13.136177
"4333",42.929245,13.087376
"4334",42.769944,13.410185
"4335",42.945351,13.815492
"4336",43.108455,13.797289
"4337",42.978848,13.354581
"4338",42.899549,13.661889
"4339",42.772643,13.296283
"4340",42.847148,13.630289
"4341",43.091752,13.539383
"4342",43.080554,13.81739
"4343",43.032052,13.684987
"4344",42.864349,13.719291
"4345",42.93935,13.623987
"4346",42.89835,13.72889
"4347",42.876749,13.749391
"4348",42.957348,13.412282
"4349",42.984251,13.689988
"4350",43.029954,13.857891
"4351",43.107052,13.471682
"4352",43.164656,13.723286
"4353",42.820247,13.634289
"4354",42.960949,13.487684
"4355",43.187355,13.540682
"4356",42.988753,13.864892
"4357",43.117053,13.605184
"4358",43.109855,13.772588
"4359",43.137954,13.587184
"4360",42.832248,13.68799
"4361",43.148053,13.473381
"4362",43.050754,13.79719
"4363",43.067752,13.555684
"4364",42.89695,13.793892
"4365",42.989851,13.609186
"4366",43.136453,13.468481
"4367",42.97155,13.588486
"4368",42.990049,13.456883
"4369",43.051953,13.752789
"4370",42.943147,13.345581
"4371",42.842645,13.330682
"4372",43.091253,13.630685
"4373",43.132253,13.536383
"4374",43.235456,13.630983
"4375",43.047851,13.529484
"4376",43.017551,13.536984
"4377",42.898346,13.332882
"4378",42.920051,13.842593
"4379",43.028251,13.581985
"4380",43.084754,13.719887
"4381",43.189355,13.575383
"4382",43.202656,13.672885
"4383",43.048952,13.631186
"4384",43.120653,13.487582
"4385",43.062052,13.590085
"4386",43.085554,13.730988
"4387",42.93575,13.700389
"4388",43.030052,13.605986
"4389",42.900147,13.459584
"4390",43.099155,13.84079
"4391",43.068553,13.663086
"4392",43.104554,13.661386
"4393",43.182656,13.793388
"4394",43.258258,13.758286
"4395",43.161554,13.594383
"4396",42.9999079728046,13.762092590332
"4397",NA,NA
"4398",42.954349,13.558486
"4399",42.934852,13.885693
"4400",NA,NA
"4401",43.229857,13.686085
"4402",43.080552,13.492082
"4403",43.00515,13.444982
"4404",42.89145,13.770191
"4405",43.182855,13.612784
"4406",42.882947,13.492285
"4407",44.214548,9.967787
"4408",44.313951,9.990585
"4409",44.062945,10.060691
"4410",44.20045,10.176791
"4411",44.293351,10.131089
"4412",44.33005,9.933084
"4413",44.23835,10.12599
"4414",44.132447,10.016489
"4415",44.26605,10.035587
"4416",42.773137,12.524966
"4417",44.024045,10.172594
"4418",44.31615,9.889583
"4419",44.206248,9.941986
"4420",44.375151,9.878882
"4421",44.254248,9.912885
"4422",44.29485,9.948985
"4423",44.3333333,9.7666667
"4424",43.815745,10.673909
"4425",44.008649,10.578503
"4426",44.074249,10.4808
"4427",43.978948,10.545703
"4428",43.909743,10.241898
"4429",44.16005,10.333695
"4430",43.874745,10.572805
"4431",44.119949,10.325396
"4432",NA,NA
"4433",NA,NA
"4434",44.063649,10.525501
"4435",43.997647,10.4279
"4436",43.964844,10.172395
"4437",44.11495,10.458499
"4438",41.86882,12.824085
"4439",44.21055,10.247193
"4440",43.860044,10.493904
"4441",43.867643,10.3397
"4442",44.170449,10.207592
"4443",44.071749,10.417799
"4444",43.851246,10.668308
"4445",43.966246,10.4111
"4446",44.18455,10.296894
"4447",43.952244,10.224797
"4448",44.13195,10.410998
"4449",43.844145,10.616407
"4450",44.16945,10.346896
"4451",43.995045,10.228696
"4452",44.224051,10.301394
"4453",43.993446,10.310898
"4454",44.109248,10.288795
"4455",44.051348,10.384798
"4456",43.873543,10.255799
"4457",43.924547,10.644906
"4458",44.158551,10.397597
"4459",44.145253,10.664303
"4460",43.90655,11.006214
"4461",43.875447,10.733509
"4462",44.099452,10.755406
"4463",43.808747,10.888613
"4464",43.833647,10.890013
"4465",43.933849,10.770209
"4466",43.909248,10.744409
"4467",43.870347,10.812311
"4468",43.935551,11.017114
"4469",43.883547,10.77361
"4470",43.897047,10.690408
"4471",43.871747,10.80151
"4472",43.92125,10.923612
"4473",44.027651,10.765107
"4474",43.842846,10.74761
"4475",43.849848,10.980715
"4476",44.1,11
"4477",44.056452,10.791907
"4478",43.906048,10.832711
"4479",43.8826,10.7109
"4480",43.838946,10.722109
"4481",43.751149,11.322524
"4482",44.002654,11.237118
"4483",43.540943,11.169724
"4484",43.955354,11.383522
"4485",43.85595,11.162719
"4486",43.824549,11.132419
"4487",43.745346,10.983417
"4488",43.610043,10.969218
"4489",43.760745,10.876114
"4490",43.547042,11.040221
"4491",43.890954,11.521126
"4492",43.717545,10.941416
"4493",43.80485,11.294122
"4494",43.619547,11.469329
"4495",43.786449,11.248922
"4496",44.121058,11.379119
"4497",43.727844,10.810113
"4498",43.536941,10.952319
"4499",43.586545,11.316326
"4500",43.686947,11.254823
"4501",43.655748,11.448628
"4502",43.771348,11.102819
"4503",43.861854,11.569128
"4504",44.074559,11.612125
"4505",43.552541,10.910718
"4506",43.730746,11.019618
"4507",43.644245,11.07372
"4508",44.113859,11.547423
"4509",43.773051,11.503928
"4510",43.773651,11.428226
"4511",43.680149,11.52933
"4512",43.72105,11.451427
"4513",43.824252,11.485026
"4514",NA,NA
"4515",43.925556,11.618428
"4516",43.961354,11.32442
"4517",43.766048,11.15472
"4518",43.991955,11.353821
"4519",43.83455,11.19522
"4520",43.792348,11.097918
"4521",43.561843,11.171524
"4522",43.910352,11.27912
"4523",43.932454,11.458524
"4524",43.778846,10.922415
"4525",43.268732,10.593616
"4526",43.060227,10.61522
"4527",42.75,10.2
"4528",42.743418,10.37892
"4529",43.0505132860003,9.84289169311523
"4530",43.16073,10.610918
"4531",43.312832,10.524014
"4532",43.588838,10.474808
"4533",45.284056,8.077426
"4534",42.802718,10.196315
"4535",42.802718,10.196315
"4536",45.6058,11.996908
"4537",42.766919,10.39572
"4538",42.811519,10.314617
"4539",42.81342,10.426219
"4540",42.81312,10.401219
"4541",43.407934,10.472911
"4542",41.655625,14.064415
"4543",43.129029,10.644119
"4544",43.077228,10.678121
"4545",43.706342,10.619709
"4546",43.728942,10.585808
"4547",43.723642,10.518307
"4548",43.683541,10.61821
"4549",43.58914,10.668912
"4550",43.296733,10.615816
"4551",43.527338,10.618212
"4552",43.67914,10.499407
"4553",43.701543,10.745512
"4554",43.411835,10.576313
"4555",NA,NA
"4556",43.481237,10.641813
"4557",43.573039,10.56431
"4558",43.570638,10.514409
"4559",43.312733,10.632616
"4560",43.471338,10.728715
"4561",43.567939,10.592611
"4562",43.538737,10.53081
"4563",NA,NA
"4564",43.326033,10.626016
"4565",43.177231,10.71452
"4566",43.673542,10.749513
"4567",43.494436,10.51151
"4568",43.605041,10.772014
"4569",43.549539,10.720014
"4570",43.71084,10.413705
"4571",43.298935,10.872821
"4572",43.62384,10.629111
"4573",43.661641,10.63171
"4574",43.364734,10.599314
"4575",43.761642,10.440404
"4576",43.689943,10.817414
"4577",43.719244,10.771712
"4578",43.472336,10.563512
"4579",43.699942,10.689011
"4580",43.524738,10.680114
"4581",43.783342,10.384403
"4582",43.687241,10.581109
"4583",43.400337,10.860019
"4584",43.540851,12.059543
"4585",43.472347,11.86904
"4586",43.707255,12.186444
"4587",43.696552,11.813536
"4588",43.4783351774861,11.6115188598633
"4589",43.566849,11.863739
"4590",43.639852,11.98484
"4591",43.653651,11.787736
"4592",43.622648,11.557231
"4593",NA,NA
"4594",43.527848,11.762737
"4595",43.342845,11.918043
"4596",43.520245,11.486931
"4597",43.662352,11.881338
"4598",43.697453,11.935038
"4599",NA,NA
"4600",43.274544,11.987046
"4601",43.255642,11.815343
"4602",43.508347,11.718136
"4603",43.585648,11.627533
"4604",43.273642,11.744841
"4605",43.304943,11.786441
"4606",43.739851,11.618831
"4607",43.48835,12.111145
"4608",43.329243,11.72974
"4609",43.527646,11.568933
"4610",43.679951,11.748834
"4611",43.470446,11.685736
"4612",43.641948,11.545231
"4613",43.671453,12.041241
"4614",43.734852,11.760734
"4615",43.786853,11.723532
"4616",43.563447,11.531832
"4617",43.574652,12.143045
"4618",43.709656,12.297846
"4619",43.802954,11.708432
"4620",43.57915,11.871139
"4621",43.60185,11.787137
"4622",43.552147,11.588433
"4623",42.882132,11.669545
"4624",43.235139,11.576338
"4625",43.133636,11.483437
"4626",43.340137,11.047524
"4627",43.468242,11.287728
"4628",43.346341,11.503334
"4629",43.004435,11.616142
"4630",42.966936,11.902349
"4631",43.043937,11.812446
"4632",43.154634,11.084228
"4633",43.016038,11.947449
"4634",43.41514,11.131425
"4635",43.465444,11.435631
"4636",43.058235,11.489639
"4637",43.101738,11.786844
"4638",43.38994,11.223228
"4639",43.229338,11.420934
"4640",43.139534,11.17613
"4641",43.161136,11.387935
"4642",42.850632,11.684946
"4643",43.077837,11.677942
"4644",43.472441,11.145625
"4645",43.485643,11.378129
"4646",42.895534,11.770047
"4647",43.260936,11.043626
"4648",43.289541,11.605237
"4649",42.870934,11.87555
"4650",43.46924,11.042722
"4651",43.154738,11.589939
"4652",43.056636,11.604841
"4653",42.989836,11.867248
"4654",43.320039,11.332831
"4655",43.215241,11.749542
"4656",43.280538,11.226229
"4657",43.17024,11.779443
"4658",43.187739,11.66754
"4659",42.871631,11.538343
"4660",42.883729,11.273537
"4661",42.453421,11.421746
"4662",42.890031,11.538542
"4663",42.77163,11.699248
"4664",NA,NA
"4665",42.89033,11.391739
"4666",42.95,11.2833333
"4667",42.926326,10.761625
"4668",42.924227,10.909228
"4669",42.771425,11.107935
"4670",42.3579096744015,10.9072780609131
"4671",42.598023,11.292341
"4672",42.587925,11.516246
"4673",43.04903,10.892826
"4674",42.4166667,11.1666667
"4675",43.131132,11.016627
"4676",42.441919,11.223942
"4677",42.634827,11.673549
"4678",42.786129,11.509143
"4679",43.009931,11.166532
"4680",42.837331,11.602744
"4681",42.688925,11.333941
"4682",42.907126,10.851227
"4683",42.928832,11.558242
"4684",42.681228,11.714249
"4685",43.1451174962337,10.8564233779907
"4686",42.729228,11.541345
"4687",43.069144,12.616463
"4688",43.067944,12.545562
"4689",43.012642,12.485461
"4690",42.933741,12.608365
"4691",42.82514,12.77377
"4692",42.994742,12.579363
"4693",42.71864,13.017377
"4694",42.821539,12.674968
"4695",43.127141,12.04525
"4696",42.821841,12.919274
"4697",43.49825,12.116345
"4698",NA,NA
"4699",NA,NA
"4700",42.900239,12.435262
"4701",43.129043,12.287355
"4702",43.360752,12.712161
"4703",42.980441,12.41506
"4704",42.944042,12.701067
"4705",43.298051,12.760663
"4706",42.856838,12.363661
"4707",42.833839,12.577766
"4708",42.91184,12.555764
"4709",43.231649,12.780964
"4710",43.35445,12.572458
"4711",43.246844,12.14305
"4712",43.143943,12.206853
"4713",42.905938,12.335859
"4714",42.773137,12.524966
"4715",42.840237,12.351561
"4716",42.890841,12.648267
"4717",42.650838,12.952277
"4718",NA,NA
"4719",43.361249,12.326352
"4720",43.111547,12.787166
"4721",42.793142,13.095378
"4722",43.023639,12.068052
"4723",43.029539,12.099352
"4724",43.194143,12.12925
"4725",43.096743,12.382858
"4726",42.966938,12.083453
"4727",43.436751,12.431153
"4728",42.711239,12.933876
"4729",42.879544,13.035575
"4730",43.549452,12.173546
"4731",42.736539,12.836073
"4732",43.403452,12.666659
"4733",42.713038,12.830073
"4734",42.888743,12.927073
"4735",43.330251,12.741162
"4736",42.994243,12.665465
"4737",42.744838,12.737371
"4738",42.779936,12.404563
"4739",43.028542,12.44136
"4740",42.875741,12.744169
"4741",43.206543,12.074649
"4742",43.305547,12.336553
"4743",43.1833333,12.6666667
"4744",42.754639,12.864073
"4745",43.056745,12.753066
"4746",42.690135,12.540067
"4747",42.812033,11.973053
"4748",42.588631,12.297563
"4749",42.552331,12.418167
"4750",42.582635,12.776474
"4751",42.514229,12.292464
"4752",42.672832,12.21796
"4753",42.403129,12.567772
"4754",42.705531,11.976355
"4755",42.753432,11.998454
"4756",42.875235,12.017153
"4757",42.620536,12.789574
"4758",42.833635,12.067755
"4759",42.50933,12.330665
"4760",42.623032,12.300463
"4761",42.576031,12.332764
"4762",42.652434,12.488567
"4763",42.663533,12.286862
"4764",42.598335,12.765373
"4765",42.921437,12.092054
"4766",42.923737,12.056153
"4767",42.517131,12.523069
"4768",42.719532,12.111557
"4769",42.421529,12.47727
"4770",42.866236,12.110255
"4771",42.492129,12.357566
"4772",42.584235,12.844375
"4773",42.681832,12.101858
"4774",42.609034,12.543068
"4775",42.869337,12.269859
"4776",42.502332,12.659973
"4777",42.567133,12.649871
"4778",42.654834,12.426165
"4779",42.743831,11.864152
"4780",42.462824,11.820655
"4781",42.62903,12.088358
"4782",42.249522,12.066763
"4783",42.224422,12.189166
"4784",42.465929,12.311766
"4785",42.272522,12.031662
"4786",42.64383,11.985056
"4787",42.481928,12.248764
"4788",42.219524,12.426172
"4789",42.382226,12.231965
"4790",42.464024,11.751153
"4791",42.546527,11.904755
"4792",41.863121,12.951688
"4793",42.326625,12.235766
"4794",42.331625,12.264366
"4795",42.250624,12.37407
"4796",42.647932,12.20336
"4797",42.560029,12.13646
"4798",42.510425,11.771653
"4799",42.295226,12.40917
"4800",42.60323,12.186961
"4801",42.344926,12.355668
"4802",42.335126,12.299767
"4803",42.226524,12.445372
"4804",42.549426,11.725652
"4805",42.373727,12.398969
"4806",42.643529,11.854853
"4807",42.57253,12.201662
"4808",42.674529,11.872253
"4809",42.544026,11.756252
"4810",42.629028,11.827453
"4811",42.636231,12.108759
"4812",42.533627,11.925056
"4813",42.35042,11.606952
"4814",42.539328,12.036158
"4815",42.266521,11.893759
"4816",42.195823,12.308469
"4817",42.242824,12.34557
"4818",42.691429,11.816251
"4819",42.15812,12.137966
"4820",42.459329,12.385367
"4821",42.522226,11.829154
"4822",42.757231,11.829651
"4823",42.290424,12.213266
"4824",NA,NA
"4825",42.68673,11.906653
"4826",42.418727,12.233365
"4827",42.247023,12.215067
"4828",42.248219,11.755257
"4829",42.478325,11.790354
"4830",42.420624,11.871157
"4831",42.564527,11.826053
"4832",42.384026,12.263466
"4833",42.413728,12.346567
"4834",42.217221,12.095565
"4835",42.309823,12.078363
"4836",42.383826,12.276766
"4837",42.417826,12.108562
"4838",42.465427,12.172462
"4839",42.694141,13.247683
"4840",42.62664,13.295085
"4841",42.416134,13.078683
"4842",42.196228,12.996584
"4843",42.31733,12.89138
"4844",42.512536,13.135983
"4845",42.18903,13.23399
"4846",42.406033,13.059283
"4847",42.465733,12.904778
"4848",42.306128,12.647275
"4849",42.251028,12.804279
"4850",42.3385621849192,12.6700901985168
"4851",42.215328,12.964183
"4852",42.231927,12.743078
"4853",42.393733,13.027382
"4854",42.387132,12.956981
"4855",42.616239,13.157882
"4856",42.135727,13.047486
"4857",42.211628,12.947983
"4858",42.175528,13.038986
"4859",42.334028,12.552673
"4860",42.498233,12.778675
"4861",42.323031,12.985582
"4862",42.42353,12.642173
"4863",42.411531,12.767876
"4864",42.40633,12.684175
"4865",42.208926,12.729178
"4866",42.264831,13.123086
"4867",42.301227,12.589774
"4868",42.229827,12.80558
"4869",42.4333333,12.75
"4870",42.526034,12.800675
"4871",42.565536,12.961378
"4872",42.27313,12.967383
"4873",42.361328,12.480471
"4874",42.226629,13.045885
"4875",42.452034,13.053182
"4876",42.248027,12.750878
"4877",42.38643,12.681875
"4878",42.367229,12.596473
"4879",42.233128,12.858081
"4880",42.281229,12.813579
"4881",NA,NA
"4882",42.245927,12.692077
"4883",42.526634,12.832376
"4884",42.155628,13.069987
"4885",42.132126,12.939684
"4886",42.189628,12.996885
"4887",42.20643,13.146188
"4888",42.295431,13.068285
"4889",42.501834,12.888178
"4890",42.295428,12.692176
"4891",42.266127,12.687777
"4892",42.202627,12.879382
"4893",42.215427,12.79658
"4894",42.252428,12.84418
"4895",42.526336,13.098082
"4896",42.158627,12.964284
"4897",42.407232,12.859178
"4898",42.516434,12.854977
"4899",42.320728,12.693976
"4900",42.274429,12.925582
"4901",42.259328,12.745778
"4902",42.160026,12.841582
"4903",42.310728,12.625175
"4904",42.301027,12.563373
"4905",42.355928,12.594973
"4906",42.213427,12.756079
"4907",42.263329,12.870081
"4908",42.353029,12.638574
"4909",42.138027,13.009286
"4910",42.385129,12.644274
"4911",42.239829,13.019884
"4912",41.884122,13.095391
"4913",41.981624,13.032688
"4914",41.726015,12.631283
"4915",42.156218,11.903961
"4916",42.08752,12.27667
"4917",42.009524,12.989087
"4918",41.48531,12.617886
"4919",41.879722,13.114392
"4920",41.720115,12.675884
"4921",42.040525,13.018387
"4922",41.741418,12.903489
"4923",41.883422,13.02679
"4924",42.100419,12.166168
"4925",42.018525,13.107689
"4926",42.138822,12.370772
"4927",42.13402,12.102166
"4928",41.943223,13.038089
"4929",42.141623,12.540775
"4930",41.863121,12.951688
"4931",41.604416,13.085095
"4932",41.907021,12.885786
"4933",41.742516,12.648883
"4934",41.973522,12.868485
"4935",42.125823,12.501175
"4936",41.84572,12.894887
"4937",41.81672,12.933788
"4938",41.943323,12.981688
"4939",41.988224,13.067989
"4940",41.992617,12.092368
"4941",41.960923,12.940887
"4942",42.050425,12.962186
"4943",42.093116,11.80706
"4944",42.198525,12.576475
"4945",41.726218,13.003591
"4946",41.833718,12.753184
"4947",42.159524,12.594176
"4948",42.254826,12.597675
"4949",42.082521,12.400273
"4950",41.816317,12.668683
"4951",41.86882,12.824085
"4952",41.699118,13.051793
"4953",41.82522,12.970789
"4954",41.701315,12.691785
"4955",41.933022,12.994288
"4956",41.655017,13.109095
"4957",41.783617,12.675683
"4958",42.0166667,12.7333333
"4959",41.888823,13.169593
"4960",41.789519,12.880888
"4961",41.672815,12.697585
"4962",42.074125,12.900084
"4963",42.158523,12.436773
"4964",42.026524,12.920885
"4965",42.13212,12.126366
"4966",41.994024,13.015988
"4967",42.025123,12.805783
"4968",41.762416,12.644383
"4969",42.208924,12.397271
"4970",42.034922,12.642379
"4971",41.808918,12.737784
"4972",42.108025,12.830382
"4973",41.651117,13.039893
"4974",42.135525,12.73868
"4975",41.814918,12.718484
"4976",42.052522,12.618678
"4977",42.139025,12.801481
"4978",42.111125,12.773981
"4979",42.146123,12.497374
"4980",42.231126,12.596275
"4981",41.721116,12.717385
"4982",42.160926,12.78488
"4983",41.48261,12.678988
"4984",41.860621,13.03309
"4985",41.83552,12.888987
"4986",42.066724,12.767981
"4987",42.094625,12.910084
"4988",41.905122,12.958888
"4989",41.888821,12.891987
"4990",41.667013,12.505181
"4991",42.256926,12.570474
"4992",42.100122,12.505675
"4993",42.206324,12.479373
"4994",42.059825,12.997186
"4995",41.956523,13.021788
"4996",41.84642,12.945488
"4997",41.769617,12.702084
"4998",42.050024,12.899384
"4999",41.778617,12.748185
"5000",41.910522,13.023789
"5001",41.872322,13.067291
"5002",41.9,12.4166667
"5003",42.025524,12.996287
"5004",42.104622,12.446374
"5005",41.986123,12.937986
"5006",41.917121,12.870786
"5007",42.009723,12.840084
"5008",42.038416,11.873762
"5009",42.035122,12.712681
"5010",42.234725,12.519373
"5011",41.879821,12.979389
"5012",42.003324,12.953286
"5013",41.687217,13.015192
"5014",41.925423,13.09409
"5015",41.960922,12.798884
"5016",42.151419,11.936462
"5017",42.239126,12.614475
"5018",42.157421,12.240769
"5019",41.926224,13.231393
"5020",42.083826,12.996886
"5021",41.778819,12.917489
"5022",41.6833333,12.7833333
"5023",42.019624,12.900885
"5024",42.099826,13.006686
"5025",41.843119,12.810485
"5026",41.719117,12.821087
"5027",41.953716,12.073468
"5028",41.608712,12.519382
"5029",41.801617,12.606582
"5030",41.820919,12.815586
"5031",41.762813,12.247474
"5032",42.001667,12.621944
"5033",41.589512,12.650086
"5034",41.550415,13.031894
"5035",41.388215,13.530807
"5036",41.299016,13.824015
"5037",41.597614,12.830489
"5038",41.644416,12.91279
"5039",41.354114,13.431306
"5040",41.2562587576293,13.6058378219604
"5041",41.218312,13.56281
"5042",41.289213,13.526409
"5043",41.464412,12.897293
"5044",41.406115,13.459406
"5045",41.523715,13.181498
"5046",41.257614,13.723713
"5047",41.352513,13.352204
"5048",41.588015,12.969392
"5049",41.410912,13.044097
"5050",40.893801,12.962502
"5051",41.469114,13.185599
"5052",41.516216,13.2607
"5053",41.525115,13.155097
"5054",41.679316,12.91939
"5055",41.478515,13.212799
"5056",41.299109,13.030798
"5057",41.244109,13.0973
"5058",41.298615,13.814115
"5059",41.549314,12.984893
"5060",41.503314,13.064096
"5061",41.413513,13.244801
"5062",41.260212,13.433107
"5063",41.311515,13.735713
"5064",41.286311,13.221702
"5065",40.796002,13.431213
"5066",41.542822,13.952815
"5067",41.791521,13.174394
"5068",41.730621,13.340199
"5069",41.689523,13.744208
"5070",41.467815,13.336002
"5071",41.74472,13.152694
"5072",41.491119,13.70471
"5073",41.58662,13.573606
"5074",41.584518,13.388402
"5075",40.959512,14.248929
"5076",41.620622,13.79971
"5077",41.360216,13.751013
"5078",41.577421,13.815811
"5079",41.64252,13.472703
"5080",41.699723,13.635305
"5081",41.735724,13.683706
"5082",41.622322,13.726209
"5083",41.631922,13.713908
"5084",41.48762,13.831513
"5085",41.679221,13.551404
"5086",41.379117,13.756212
"5087",41.528319,13.693509
"5088",41.508217,13.406303
"5089",41.567717,13.333301
"5090",41.540418,13.512205
"5091",41.48372,13.905314
"5092",41.554919,13.603407
"5093",41.764322,13.369499
"5094",41.55122,13.694909
"5095",41.345016,13.781614
"5096",41.382916,13.686911
"5097",41.505118,13.523806
"5098",41.695319,13.256397
"5099",41.891424,13.327496
"5100",41.798621,13.220295
"5101",41.61002,13.550305
"5102",41.668222,13.674507
"5103",41.640019,13.3401
"5104",41.72752,13.272497
"5105",41.653423,13.79781
"5106",41.539716,13.2795
"5107",41.799022,13.313397
"5108",41.686222,13.582304
"5109",NA,NA
"5110",41.638218,13.197097
"5111",41.80562,13.057591
"5112",41.468917,13.491605
"5113",41.592217,13.243998
"5114",41.748124,13.656605
"5115",41.646323,13.867611
"5116",41.450817,13.559607
"5117",41.498319,13.752311
"5118",41.828421,13.122392
"5119",41.439218,13.786212
"5120",41.565418,13.414602
"5121",41.461618,13.666709
"5122",41.690323,13.697407
"5123",41.612219,13.425802
"5124",41.58712,13.585106
"5125",41.55132,13.667108
"5126",41.612923,13.928613
"5127",41.708124,13.812609
"5128",41.404117,13.761312
"5129",41.501718,13.557906
"5130",NA,NA
"5131",NA,NA
"5132",41.402718,13.831614
"5133",41.528521,13.852413
"5134",41.60252,13.634907
"5135",41.46152,13.932715
"5136",41.842121,13.095192
"5137",41.669624,13.850011
"5138",41.670918,13.148995
"5139",41.715723,13.614105
"5140",41.600719,13.493904
"5141",41.615218,13.237598
"5142",41.552121,13.778411
"5143",41.786721,13.265196
"5144",41.629719,13.398401
"5145",41.863023,13.250095
"5146",41.775721,13.272296
"5147",41.444615,13.405204
"5148",41.364417,13.809314
"5149",41.550522,13.912014
"5150",41.691121,13.417701
"5151",41.676723,13.706407
"5152",41.777022,13.340698
"5153",41.615222,13.835911
"5154",41.51242,13.770011
"5155",41.517416,13.310201
"5156",41.524321,13.971115
"5157",41.39042,14.205022
"5158",41.32612,14.334026
"5159",41.244718,14.335627
"5160",41.028115,14.500633
"5161",40.973212,14.204928
"5162",41.302919,14.252124
"5163",41.160016,14.232326
"5164",41.304018,14.081721
"5165",41.178717,14.362228
"5166",41.217216,14.130823
"5167",41.179816,14.209525
"5168",41.0666667,14.0333333
"5169",41.044314,14.303529
"5170",41.468622,14.14542
"5171",41.099714,14.220126
"5172",40.982912,14.219628
"5173",41.187214,13.98152
"5174",41.074715,14.307729
"5175",41.011412,14.124825
"5176",41.001912,14.198027
"5177",41.075314,14.289728
"5178",41.083215,14.334929
"5179",41.182718,14.45223
"5180",41.192417,14.277726
"5181",41.366721,14.377726
"5182",41.121016,14.354729
"5183",41.014911,13.946222
"5184",41.040015,14.424032
"5185",40.964412,14.230128
"5186",41.450221,14.15832
"5187",41.330918,13.991618
"5188",41.072914,14.273928
"5189",41.271819,14.312326
"5190",41.455522,14.183621
"5191",41.210017,14.237425
"5192",41.185015,14.056722
"5193",40.998112,14.179127
"5194",41.464522,14.225022
"5195",41.352318,13.953717
"5196",41.202716,14.193424
"5197",41.30012,14.444129
"5198",41.089413,14.100324
"5199",40.980212,14.231028
"5200",41.453022,14.255422
"5201",41.227818,14.290026
"5202",40.970012,14.190427
"5203",41.063314,14.273728
"5204",41.040014,14.376831
"5205",41.032214,14.300929
"5206",41.317718,14.04502
"5207",41.405919,13.985517
"5208",41.114112,13.893519
"5209",40.966512,14.268029
"5210",40.958911,14.161927
"5211",41.180816,14.198225
